model name:                  Simple Shear
No. of elements:                       24
No. of Degrees of freedom:             63

=========================================================================================================================

Sum of permanent loads
x-direction:        0.00e+00
y-direction:        0.00e+00
z-direction:        0.00e+00

Sum of variable loads
x-direction:       -1.42e-14
y-direction:        0.00e+00
z-direction:        0.00e+00

=========================================================================================================================

     lbd_p    disp_p     lbd_v    disp_v     p/fcd    eps_cc   ip_cc        cw     eps_s   ip_cc
  0.00e+00  8.02e-02  4.27e+00  8.02e-02 -5.84e-05  0.00e+00       0  2.65e-05  6.20e-03      45
  0.00e+00  8.09e-02  4.29e+00  8.09e-02 -8.12e-05  0.00e+00       0  1.79e-05  6.29e-03      45
  0.00e+00  8.12e-02  4.29e+00  8.12e-02 -7.07e-05  1.25e-08      77  5.48e-06  6.34e-03      45
  0.00e+00  8.13e-02  4.29e+00  8.13e-02  7.92e-05  3.01e-07      80  6.85e-05  6.35e-03      45
  0.00e+00  8.14e-02  4.28e+00  8.14e-02  9.90e-05  1.82e-06      80  2.94e-04  6.36e-03      45
  0.00e+00  8.14e-02  4.28e+00  8.14e-02  1.08e-04  3.26e-06      80  7.79e-04  6.36e-03      45
  0.00e+00  8.15e-02  4.28e+00  8.15e-02  1.19e-04  4.98e-06      80  1.34e-03  6.37e-03      45
  0.00e+00  8.15e-02  4.28e+00  8.15e-02  1.10e-04  7.61e-06      80  8.38e-04  6.37e-03      45
  0.00e+00  8.16e-02  4.28e+00  8.16e-02  9.77e-05  1.03e-05      80  6.82e-04  6.38e-03      45
  0.00e+00  8.17e-02  4.28e+00  8.17e-02  8.25e-05  1.36e-05      80  6.02e-04  6.39e-03      45
  0.00e+00  8.18e-02  4.27e+00  8.18e-02  6.41e-05  1.75e-05      80  6.34e-04  6.40e-03      45
  0.00e+00  8.19e-02  4.27e+00  8.19e-02  4.19e-05  2.21e-05      80  8.17e-04  6.41e-03      45
  0.00e+00  8.20e-02  4.27e+00  8.20e-02  1.49e-05  2.77e-05      80  1.19e-03  6.42e-03      45
  0.00e+00  8.22e-02  4.26e+00  8.22e-02 -1.77e-05  3.45e-05      80  1.81e-03  6.44e-03      45
  0.00e+00  8.24e-02  4.25e+00  8.24e-02 -5.37e-05  4.25e-05      80  1.23e-03  6.46e-03      45
  0.00e+00  8.26e-02  4.25e+00  8.26e-02 -9.32e-05  5.20e-05      80  3.97e-04  6.48e-03      45
  0.00e+00  8.29e-02  4.25e+00  8.29e-02 -1.11e-04  6.28e-05      80  2.91e-15  6.51e-03      45
  0.00e+00  8.32e-02  4.24e+00  8.32e-02 -1.12e-04  7.30e-05      80  2.97e-15  6.54e-03      45
  0.00e+00  8.35e-02  4.24e+00  8.35e-02 -1.05e-04  8.32e-05      80  2.98e-15  6.57e-03      45
  0.00e+00  8.38e-02  4.23e+00  8.38e-02 -9.91e-05  9.53e-05      80  4.59e-04  6.60e-03      45
  0.00e+00  8.42e-02  4.22e+00  8.42e-02 -8.50e-05  1.10e-04      80  6.11e-04  6.64e-03      45
  0.00e+00  8.47e-02  4.21e+00  8.47e-02 -6.69e-05  1.27e-04      80  1.40e-03  6.69e-03      45
  0.00e+00  8.53e-02  4.19e+00  8.53e-02 -4.52e-05  1.47e-04      86  2.66e-03  6.75e-03      45
  0.00e+00  8.60e-02  4.18e+00  8.60e-02 -1.73e-05  1.72e-04      56  3.21e-03  6.82e-03      45
  0.00e+00  8.69e-02  4.16e+00  8.69e-02  1.44e-05  2.01e-04      56  4.13e-03  6.91e-03      45
  0.00e+00  8.79e-02  4.14e+00  8.79e-02  4.71e-05  2.36e-04      56  5.74e-03  7.01e-03      45
  0.00e+00  8.91e-02  4.12e+00  8.91e-02  8.07e-05  2.79e-04      56  5.78e-03  7.13e-03      45
  0.00e+00  9.06e-02  4.10e+00  9.06e-02  1.07e-04  3.29e-04      56  5.27e-03  7.27e-03      45
  0.00e+00  9.20e-02  4.07e+00  9.20e-02  1.14e-04  3.80e-04      56  5.10e-03  7.42e-03      45
  0.00e+00  9.35e-02  4.05e+00  9.35e-02  1.05e-04  4.31e-04      38  5.02e-03  7.56e-03      45
  0.00e+00  9.50e-02  4.02e+00  9.50e-02  8.50e-05  4.82e-04      37  5.60e-03  7.70e-03      39
  0.00e+00  9.65e-02  3.99e+00  9.65e-02  6.03e-05  5.33e-04      71  5.78e-03  7.84e-03      39
  0.00e+00  9.80e-02  3.97e+00  9.80e-02  3.88e-05  5.84e-04      80  4.92e-03  7.99e-03      39
  0.00e+00  9.95e-02  3.94e+00  9.95e-02  1.97e-05  6.34e-04      80  5.11e-03  8.13e-03      39
  0.00e+00  1.01e-01  3.92e+00  1.01e-01  9.89e-06  6.85e-04      80  4.48e-03  8.27e-03      39
  0.00e+00  1.02e-01  3.89e+00  1.02e-01  5.28e-06  7.34e-04      47  4.83e-03  8.41e-03      39
  0.00e+00  1.04e-01  3.87e+00  1.04e-01  1.01e-05  7.84e-04      92  4.37e-03  8.55e-03      39
  0.00e+00  1.05e-01  3.85e+00  1.05e-01  1.84e-05  8.33e-04      92  4.86e-03  8.69e-03      39
  0.00e+00  1.07e-01  3.83e+00  1.07e-01  3.00e-05  8.81e-04      92  5.22e-03  8.82e-03      39
  0.00e+00  1.08e-01  3.80e+00  1.08e-01  4.34e-05  9.30e-04      37  5.45e-03  8.96e-03      39
  0.00e+00  1.10e-01  3.78e+00  1.10e-01  5.71e-05  9.79e-04      37  5.62e-03  9.10e-03      39
  0.00e+00  1.12e-01  3.76e+00  1.12e-01  6.93e-05  1.03e-03      37  5.76e-03  9.24e-03      39
  0.00e+00  1.13e-01  3.74e+00  1.13e-01  7.88e-05  1.08e-03      37  5.88e-03  9.37e-03      39
  0.00e+00  1.15e-01  3.72e+00  1.15e-01  8.52e-05  1.12e-03      37  5.97e-03  9.51e-03      39
  0.00e+00  1.16e-01  3.70e+00  1.16e-01  8.84e-05  1.17e-03      37  6.03e-03  9.64e-03      39
  0.00e+00  1.18e-01  3.68e+00  1.18e-01  8.87e-05  1.22e-03      37  6.06e-03  9.78e-03      39
  0.00e+00  1.19e-01  3.66e+00  1.19e-01  8.69e-05  1.27e-03      37  6.06e-03  9.91e-03      39
  0.00e+00  1.21e-01  3.64e+00  1.21e-01  8.38e-05  1.32e-03      92  6.04e-03  1.00e-02      39
  0.00e+00  1.22e-01  3.62e+00  1.22e-01  8.04e-05  1.37e-03      92  6.00e-03  1.02e-02      39
